Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2015-06-21,01:00,Fercal I,DF01,PTS,107.31,ug/m3,manual
2015-06-24,01:00,Fercal I,DF01,PTS,189.79,ug/m3,manual
2015-06-29,01:00,Fercal I,DF01,PTS,99.1,ug/m3,manual
2015-07-05,01:00,Fercal I,DF01,PTS,213.88,ug/m3,manual
2015-07-07,01:00,Fercal I,DF01,PTS,116.12,ug/m3,manual
2015-07-11,01:00,Fercal I,DF01,PTS,265.05,ug/m3,manual
2015-07-31,01:00,Fercal I,DF01,PTS,744.07,ug/m3,manual
2015-08-04,01:00,Fercal I,DF01,PTS,267.72,ug/m3,manual
2015-08-16,01:00,Fercal I,DF01,PTS,275.32,ug/m3,manual
2015-08-19,01:00,Fercal I,DF01,PTS,130.94,ug/m3,manual
2015-08-22,01:00,Fercal I,DF01,PTS,278.56,ug/m3,manual
2015-09-10,01:00,Fercal I,DF01,PTS,230.07,ug/m3,manual
2015-09-12,01:00,Fercal I,DF01,PTS,121.01,ug/m3,manual
2015-09-20,01:00,Fercal I,DF01,PTS,269.1,ug/m3,manual
2015-01-06,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,771.46,ug/m3,manual
2015-01-08,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,637.14,ug/m3,manual
2015-01-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,821.08,ug/m3,manual
2015-01-13,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,769.94,ug/m3,manual
2015-01-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,814.88,ug/m3,manual
2015-01-18,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,730.13,ug/m3,manual
2015-01-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,1121.29,ug/m3,manual
2015-01-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,579.82,ug/m3,manual
2015-01-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,650.51,ug/m3,manual
2015-02-03,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,574.48,ug/m3,manual
2015-02-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,704.18,ug/m3,manual
2015-02-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,552.59,ug/m3,manual
2015-02-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,812.71,ug/m3,manual
2015-02-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,354.59,ug/m3,manual
2015-02-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,816.68,ug/m3,manual
2015-02-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,481.23,ug/m3,manual
2015-03-03,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,466.27,ug/m3,manual
2015-03-08,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,311.52,ug/m3,manual
2015-03-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,589.29,ug/m3,manual
2015-03-17,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,761.38,ug/m3,manual
2015-03-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,883.52,ug/m3,manual
2015-03-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,801.24,ug/m3,manual
2015-03-31,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,859.7,ug/m3,manual
2015-04-06,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,490.94,ug/m3,manual
2015-04-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,519.36,ug/m3,manual
2015-04-12,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,224.38,ug/m3,manual
2015-04-14,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,879.28,ug/m3,manual
2015-04-18,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,553.77,ug/m3,manual
2015-04-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,631.57,ug/m3,manual
2015-04-29,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,415.59,ug/m3,manual
2015-05-01,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,392.41,ug/m3,manual
2015-05-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,586.77,ug/m3,manual
2015-05-07,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,666.58,ug/m3,manual
2015-05-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,636.17,ug/m3,manual
2015-05-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,684.29,ug/m3,manual
2015-05-20,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,641.06,ug/m3,manual
2015-05-23,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,453.96,ug/m3,manual
2015-05-26,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,1129.54,ug/m3,manual
2015-05-31,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,180.97,ug/m3,manual
2015-06-02,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,862.63,ug/m3,manual
2015-06-06,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,641.91,ug/m3,manual
2015-06-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,947.61,ug/m3,manual
2015-06-13,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,741.45,ug/m3,manual
2015-06-16,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,1416.47,ug/m3,manual
2015-06-24,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,831.65,ug/m3,manual
2015-06-29,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,1013.58,ug/m3,manual
2015-07-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,300.46,ug/m3,manual
2015-07-31,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,552.78,ug/m3,manual
2015-08-04,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,834.98,ug/m3,manual
2015-08-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,2383.42,ug/m3,manual
2015-08-13,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,809.21,ug/m3,manual
2015-08-22,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,693.65,ug/m3,manual
2015-09-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,967.5,ug/m3,manual
2015-09-12,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,611.63,ug/m3,manual
2015-09-20,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,459.48,ug/m3,manual
2015-09-28,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,945.96,ug/m3,manual
2015-10-30,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,709.76,ug/m3,manual
2015-11-07,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,709.76,ug/m3,manual
2015-11-20,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,703.4,ug/m3,manual
2015-11-26,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,707.57,ug/m3,manual
2015-12-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,480.53,ug/m3,manual
2015-12-11,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,632.07,ug/m3,manual
2015-12-19,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,487.07,ug/m3,manual
2015-12-23,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,647.04,ug/m3,manual
2015-12-31,01:00,CIPLAN (antiga estação Queima Lençol),DF02,PTS,399.89,ug/m3,manual
2015-01-06,01:00,Rodoviária do Plano Piloto,DF03,FMC,68.1,ug/m3,manual
2015-01-08,01:00,Rodoviária do Plano Piloto,DF03,FMC,44.43,ug/m3,manual
2015-01-10,01:00,Rodoviária do Plano Piloto,DF03,FMC,59.82,ug/m3,manual
2015-01-13,01:00,Rodoviária do Plano Piloto,DF03,FMC,34.47,ug/m3,manual
2015-01-15,01:00,Rodoviária do Plano Piloto,DF03,FMC,37.37,ug/m3,manual
2015-01-18,01:00,Rodoviária do Plano Piloto,DF03,FMC,44.45,ug/m3,manual
2015-01-21,01:00,Rodoviária do Plano Piloto,DF03,FMC,44.43,ug/m3,manual
2015-01-24,01:00,Rodoviária do Plano Piloto,DF03,FMC,12.46,ug/m3,manual
2015-01-27,01:00,Rodoviária do Plano Piloto,DF03,FMC,25.34,ug/m3,manual
2015-01-30,01:00,Rodoviária do Plano Piloto,DF03,FMC,28.3,ug/m3,manual
2015-02-03,01:00,Rodoviária do Plano Piloto,DF03,FMC,5.8,ug/m3,manual
2015-02-05,01:00,Rodoviária do Plano Piloto,DF03,FMC,17.45,ug/m3,manual
2015-02-09,01:00,Rodoviária do Plano Piloto,DF03,FMC,17.44,ug/m3,manual
2015-02-11,01:00,Rodoviária do Plano Piloto,DF03,FMC,28.24,ug/m3,manual
2015-02-21,01:00,Rodoviária do Plano Piloto,DF03,FMC,25.33,ug/m3,manual
2015-02-27,01:00,Rodoviária do Plano Piloto,DF03,FMC,22.46,ug/m3,manual
2015-03-03,01:00,Rodoviária do Plano Piloto,DF03,FMC,25.33,ug/m3,manual
2015-03-08,01:00,Rodoviária do Plano Piloto,DF03,FMC,19.93,ug/m3,manual
2015-03-11,01:00,Rodoviária do Plano Piloto,DF03,FMC,14.96,ug/m3,manual
2015-03-17,01:00,Rodoviária do Plano Piloto,DF03,FMC,26.59,ug/m3,manual
2015-03-24,01:00,Rodoviária do Plano Piloto,DF03,FMC,26.58,ug/m3,manual
2015-03-27,01:00,Rodoviária do Plano Piloto,DF03,FMC,51.91,ug/m3,manual
2015-03-31,01:00,Rodoviária do Plano Piloto,DF03,FMC,31.14,ug/m3,manual
2015-04-06,01:00,Rodoviária do Plano Piloto,DF03,FMC,31.14,ug/m3,manual
2015-04-09,01:00,Rodoviária do Plano Piloto,DF03,FMC,25.34,ug/m3,manual
2015-04-12,01:00,Rodoviária do Plano Piloto,DF03,FMC,10.38,ug/m3,manual
2015-04-14,01:00,Rodoviária do Plano Piloto,DF03,FMC,28.24,ug/m3,manual
2015-04-18,01:00,Rodoviária do Plano Piloto,DF03,FMC,22.43,ug/m3,manual
2015-04-24,01:00,Rodoviária do Plano Piloto,DF03,FMC,37.37,ug/m3,manual
2015-04-29,01:00,Rodoviária do Plano Piloto,DF03,FMC,22.42,ug/m3,manual
2015-05-01,01:00,Rodoviária do Plano Piloto,DF03,FMC,14.95,ug/m3,manual
2015-05-05,01:00,Rodoviária do Plano Piloto,DF03,FMC,59.29,ug/m3,manual
2015-05-07,01:00,Rodoviária do Plano Piloto,DF03,FMC,34.48,ug/m3,manual
2015-05-11,01:00,Rodoviária do Plano Piloto,DF03,FMC,7.89,ug/m3,manual
2015-05-16,01:00,Rodoviária do Plano Piloto,DF03,FMC,28.24,ug/m3,manual
2015-05-23,01:00,Rodoviária do Plano Piloto,DF03,FMC,22.42,ug/m3,manual
2015-05-26,01:00,Rodoviária do Plano Piloto,DF03,FMC,40.7,ug/m3,manual
2015-05-31,01:00,Rodoviária do Plano Piloto,DF03,FMC,28.24,ug/m3,manual
2015-06-02,01:00,Rodoviária do Plano Piloto,DF03,FMC,19.94,ug/m3,manual
2015-06-06,01:00,Rodoviária do Plano Piloto,DF03,FMC,3.74,ug/m3,manual
2015-06-13,01:00,Rodoviária do Plano Piloto,DF03,FMC,17.44,ug/m3,manual
2015-06-16,01:00,Rodoviária do Plano Piloto,DF03,FMC,40.7,ug/m3,manual
2015-06-21,01:00,Rodoviária do Plano Piloto,DF03,FMC,10.38,ug/m3,manual
2015-06-24,01:00,Rodoviária do Plano Piloto,DF03,FMC,7.88,ug/m3,manual
2015-06-29,01:00,Rodoviária do Plano Piloto,DF03,FMC,12.46,ug/m3,manual
2015-07-05,01:00,Rodoviária do Plano Piloto,DF03,FMC,19.34,ug/m3,manual
2015-07-07,01:00,Rodoviária do Plano Piloto,DF03,FMC,17.44,ug/m3,manual
2015-07-11,01:00,Rodoviária do Plano Piloto,DF03,FMC,22.42,ug/m3,manual
2015-07-31,01:00,Rodoviária do Plano Piloto,DF03,FMC,5.81,ug/m3,manual
2015-08-04,01:00,Rodoviária do Plano Piloto,DF03,FMC,37.39,ug/m3,manual
2015-08-10,01:00,Rodoviária do Plano Piloto,DF03,FMC,34.47,ug/m3,manual
2015-08-13,01:00,Rodoviária do Plano Piloto,DF03,FMC,22.42,ug/m3,manual
2015-08-19,01:00,Rodoviária do Plano Piloto,DF03,FMC,37.39,ug/m3,manual
