Data,Hora,Estacao,Codigo,Poluente,Valor,Unidade,Tipo
2017-04-28,01:00,Rodoviária do Plano Piloto,DF03,FMC,16.4,ug/m3,manual
2017-05-04,01:00,Rodoviária do Plano Piloto,DF03,FMC,19.13,ug/m3,manual
2017-05-10,01:00,Rodoviária do Plano Piloto,DF03,FMC,36,ug/m3,manual
2017-05-16,01:00,Rodoviária do Plano Piloto,DF03,FMC,34.16,ug/m3,manual
2017-05-22,01:00,Rodoviária do Plano Piloto,DF03,FMC,2.28,ug/m3,manual
2017-05-28,01:00,Rodoviária do Plano Piloto,DF03,FMC,30.97,ug/m3,manual
2017-06-03,01:00,Rodoviária do Plano Piloto,DF03,FMC,34.16,ug/m3,manual
2017-06-09,01:00,Rodoviária do Plano Piloto,DF03,FMC,21.83,ug/m3,manual
2017-06-15,01:00,Rodoviária do Plano Piloto,DF03,FMC,13.68,ug/m3,manual
2017-06-21,01:00,Rodoviária do Plano Piloto,DF03,FMC,24.59,ug/m3,manual
2017-06-27,01:00,Rodoviária do Plano Piloto,DF03,FMC,24.6,ug/m3,manual
2017-07-03,01:00,Rodoviária do Plano Piloto,DF03,FMC,11.39,ug/m3,manual
2017-08-02,01:00,Rodoviária do Plano Piloto,DF03,FMC,52.38,ug/m3,manual
2017-08-08,01:00,Rodoviária do Plano Piloto,DF03,FMC,19.13,ug/m3,manual
2017-08-14,01:00,Rodoviária do Plano Piloto,DF03,FMC,38.8,ug/m3,manual
2017-09-01,01:00,Rodoviária do Plano Piloto,DF03,FMC,52.38,ug/m3,manual
2017-09-07,01:00,Rodoviária do Plano Piloto,DF03,FMC,10.93,ug/m3,manual
2017-09-20,01:00,Rodoviária do Plano Piloto,DF03,FMC,6.38,ug/m3,manual
2017-09-27,01:00,Rodoviária do Plano Piloto,DF03,FMC,40.99,ug/m3,manual
2017-10-03,01:00,Rodoviária do Plano Piloto,DF03,FMC,13.66,ug/m3,manual
2017-10-09,01:00,Rodoviária do Plano Piloto,DF03,FMC,16.41,ug/m3,manual
2017-10-15,01:00,Rodoviária do Plano Piloto,DF03,FMC,20.5,ug/m3,manual
2017-10-28,01:00,Rodoviária do Plano Piloto,DF03,FMC,2.28,ug/m3,manual
2017-11-03,01:00,Rodoviária do Plano Piloto,DF03,FMC,4.1,ug/m3,manual
2017-11-09,01:00,Rodoviária do Plano Piloto,DF03,FMC,16.4,ug/m3,manual
2017-11-15,01:00,Rodoviária do Plano Piloto,DF03,FMC,4.1,ug/m3,manual
2017-11-21,01:00,Rodoviária do Plano Piloto,DF03,FMC,34.16,ug/m3,manual
2017-11-27,01:00,Rodoviária do Plano Piloto,DF03,FMC,13.89,ug/m3,manual
2017-12-09,01:00,Rodoviária do Plano Piloto,DF03,FMC,2.28,ug/m3,manual
2017-12-16,01:00,Rodoviária do Plano Piloto,DF03,FMC,2.28,ug/m3,manual
2017-12-22,01:00,Rodoviária do Plano Piloto,DF03,FMC,4.1,ug/m3,manual
2017-12-28,01:00,Rodoviária do Plano Piloto,DF03,FMC,19.13,ug/m3,manual
2017-03-14,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,22.3,ug/m3,manual
2017-03-30,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,2.06,ug/m3,manual
2017-04-05,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,5.15,ug/m3,manual
2017-04-20,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,44.07,ug/m3,manual
2017-04-28,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,17.3,ug/m3,manual
2017-05-04,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,12.35,ug/m3,manual
2017-05-10,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,22.24,ug/m3,manual
2017-05-16,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,32.53,ug/m3,manual
2017-05-22,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.18,ug/m3,manual
2017-05-28,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,7.82,ug/m3,manual
2017-06-03,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,10.3,ug/m3,manual
2017-06-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,10.3,ug/m3,manual
2017-06-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,12.35,ug/m3,manual
2017-06-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,25.12,ug/m3,manual
2017-07-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,14.83,ug/m3,manual
2017-07-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,37.06,ug/m3,manual
2017-07-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,25.12,ug/m3,manual
2017-07-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,19.85,ug/m3,manual
2017-08-02,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,5.41,ug/m3,manual
2017-08-08,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.18,ug/m3,manual
2017-08-14,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,25.12,ug/m3,manual
2017-08-20,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,12.77,ug/m3,manual
2017-08-26,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,25.53,ug/m3,manual
2017-09-01,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,3.71,ug/m3,manual
2017-09-07,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,15.45,ug/m3,manual
2017-09-20,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,19.77,ug/m3,manual
2017-10-03,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,10.3,ug/m3,manual
2017-10-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,77.04,ug/m3,manual
2017-11-03,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,30.85,ug/m3,manual
2017-11-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,2.06,ug/m3,manual
2017-11-15,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,34.18,ug/m3,manual
2017-11-21,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,7.82,ug/m3,manual
2017-11-27,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,7.41,ug/m3,manual
2017-12-09,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,1.39,ug/m3,manual
2017-12-22,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,10.3,ug/m3,manual
2017-12-28,01:00,CIPLAN (antiga estação Queima Lençol),DF02,FMC,17.35,ug/m3,manual
2017-01-07,01:00,Setor Comercial Sul,DF05,FMC,3.18,ug/m3,manual
2017-01-10,01:00,Setor Comercial Sul,DF05,FMC,4.94,ug/m3,manual
2017-01-18,01:00,Setor Comercial Sul,DF05,FMC,6.71,ug/m3,manual
2017-01-24,01:00,Setor Comercial Sul,DF05,FMC,14.18,ug/m3,manual
2017-02-09,01:00,Setor Comercial Sul,DF05,FMC,3.18,ug/m3,manual
2017-02-15,01:00,Setor Comercial Sul,DF05,FMC,2.47,ug/m3,manual
2017-02-24,01:00,Setor Comercial Sul,DF05,FMC,5.34,ug/m3,manual
2017-03-04,01:00,Setor Comercial Sul,DF05,FMC,5.34,ug/m3,manual
2017-03-06,01:00,Setor Comercial Sul,DF05,FMC,1.91,ug/m3,manual
2017-03-10,01:00,Setor Comercial Sul,DF05,FMC,1.91,ug/m3,manual
2017-03-14,01:00,Setor Comercial Sul,DF05,FMC,1.91,ug/m3,manual
2017-03-30,01:00,Setor Comercial Sul,DF05,FMC,7.25,ug/m3,manual
2017-04-05,01:00,Setor Comercial Sul,DF05,FMC,1.72,ug/m3,manual
2017-04-20,01:00,Setor Comercial Sul,DF05,FMC,16.06,ug/m3,manual
2017-04-28,01:00,Setor Comercial Sul,DF05,FMC,3.43,ug/m3,manual
2017-05-04,01:00,Setor Comercial Sul,DF05,FMC,3.43,ug/m3,manual
2017-05-10,01:00,Setor Comercial Sul,DF05,FMC,11.45,ug/m3,manual
2017-05-16,01:00,Setor Comercial Sul,DF05,FMC,17.17,ug/m3,manual
2017-05-22,01:00,Setor Comercial Sul,DF05,FMC,9.54,ug/m3,manual
2017-05-28,01:00,Setor Comercial Sul,DF05,FMC,3.43,ug/m3,manual
2017-06-03,01:00,Setor Comercial Sul,DF05,FMC,1.91,ug/m3,manual
2017-06-09,01:00,Setor Comercial Sul,DF05,FMC,1.91,ug/m3,manual
2017-06-15,01:00,Setor Comercial Sul,DF05,FMC,9.54,ug/m3,manual
2017-06-21,01:00,Setor Comercial Sul,DF05,FMC,23.28,ug/m3,manual
2017-11-15,01:00,Jardim Zoológico de Brasília,DF04,FMC,7.25,ug/m3,manual
2017-11-21,01:00,Jardim Zoológico de Brasília,DF04,FMC,23.28,ug/m3,manual
2017-11-27,01:00,Jardim Zoológico de Brasília,DF04,FMC,3.63,ug/m3,manual
2017-12-09,01:00,Jardim Zoológico de Brasília,DF04,FMC,1.91,ug/m3,manual
2017-12-16,01:00,Jardim Zoológico de Brasília,DF04,FMC,3.43,ug/m3,manual
2017-12-22,01:00,Jardim Zoológico de Brasília,DF04,FMC,1.91,ug/m3,manual
2017-12-28,01:00,Jardim Zoológico de Brasília,DF04,FMC,11.45,ug/m3,manual
2017-03-10,01:00,Fercal I,DF01,MP10,44.24,ug/m3,manual
2017-03-14,01:00,Fercal I,DF01,MP10,37.9,ug/m3,manual
2017-03-20,01:00,Fercal I,DF01,MP10,67.78,ug/m3,manual
2017-03-30,01:00,Fercal I,DF01,MP10,36.88,ug/m3,manual
2017-04-05,01:00,Fercal I,DF01,MP10,33.14,ug/m3,manual
2017-04-20,01:00,Fercal I,DF01,MP10,41.6,ug/m3,manual
2017-04-28,01:00,Fercal I,DF01,MP10,59.03,ug/m3,manual
2017-05-04,01:00,Fercal I,DF01,MP10,63.09,ug/m3,manual
2017-05-16,01:00,Fercal I,DF01,MP10,88.18,ug/m3,manual
2017-05-22,01:00,Fercal I,DF01,MP10,63.11,ug/m3,manual
2017-05-28,01:00,Fercal I,DF01,MP10,90.82,ug/m3,manual
2017-06-03,01:00,Fercal I,DF01,MP10,18.16,ug/m3,manual
2017-06-09,01:00,Fercal I,DF01,MP10,64.12,ug/m3,manual
2017-06-15,01:00,Fercal I,DF01,MP10,40.84,ug/m3,manual
2017-06-21,01:00,Fercal I,DF01,MP10,49.5,ug/m3,manual
2017-07-09,01:00,Fercal I,DF01,MP10,52.88,ug/m3,manual
2017-07-15,01:00,Fercal I,DF01,MP10,80.19,ug/m3,manual
2017-07-21,01:00,Fercal I,DF01,MP10,133.4,ug/m3,manual
2017-07-27,01:00,Fercal I,DF01,MP10,49.08,ug/m3,manual
2017-08-02,01:00,Fercal I,DF01,MP10,113.61,ug/m3,manual
2017-08-08,01:00,Fercal I,DF01,MP10,52.24,ug/m3,manual
2017-08-14,01:00,Fercal I,DF01,MP10,122.74,ug/m3,manual
2017-08-20,01:00,Fercal I,DF01,MP10,115.51,ug/m3,manual
2017-08-26,01:00,Fercal I,DF01,MP10,81.79,ug/m3,manual
2017-09-01,01:00,Fercal I,DF01,MP10,175.57,ug/m3,manual
2017-09-07,01:00,Fercal I,DF01,MP10,98.46,ug/m3,manual
2017-09-20,01:00,Fercal I,DF01,MP10,90.76,ug/m3,manual
2017-09-27,01:00,Fercal I,DF01,MP10,102.52,ug/m3,manual
2017-10-03,01:00,Fercal I,DF01,MP10,50.08,ug/m3,manual
2017-10-09,01:00,Fercal I,DF01,MP10,120.47,ug/m3,manual
2017-10-15,01:00,Fercal I,DF01,MP10,104.89,ug/m3,manual
2017-10-28,01:00,Fercal I,DF01,MP10,83.69,ug/m3,manual
2017-11-03,01:00,Fercal I,DF01,MP10,40.8,ug/m3,manual
2017-11-15,01:00,Fercal I,DF01,MP10,30.55,ug/m3,manual
2017-11-21,01:00,Fercal I,DF01,MP10,72.08,ug/m3,manual
2017-11-27,01:00,Fercal I,DF01,MP10,75.27,ug/m3,manual
2017-12-09,01:00,Fercal I,DF01,MP10,52.08,ug/m3,manual
2017-12-16,01:00,Fercal I,DF01,MP10,30.24,ug/m3,manual
2017-12-22,01:00,Fercal I,DF01,MP10,50.08,ug/m3,manual
2017-12-28,01:00,Fercal I,DF01,MP10,61.03,ug/m3,manual
2017-01-07,01:00,Setor Comercial Sul,DF05,MP10,9.33,ug/m3,manual
2017-01-10,01:00,Setor Comercial Sul,DF05,MP10,12.21,ug/m3,manual
2017-01-18,01:00,Setor Comercial Sul,DF05,MP10,9.89,ug/m3,manual
2017-01-24,01:00,Setor Comercial Sul,DF05,MP10,4.35,ug/m3,manual
2017-02-09,01:00,Setor Comercial Sul,DF05,MP10,3.72,ug/m3,manual
2017-02-15,01:00,Setor Comercial Sul,DF05,MP10,13.16,ug/m3,manual
2017-03-14,01:00,Setor Comercial Sul,DF05,MP10,13.77,ug/m3,manual
2017-03-20,01:00,Setor Comercial Sul,DF05,MP10,20.47,ug/m3,manual
2017-03-30,01:00,Setor Comercial Sul,DF05,MP10,6.22,ug/m3,manual
2017-04-05,01:00,Setor Comercial Sul,DF05,MP10,13.35,ug/m3,manual
2017-04-20,01:00,Setor Comercial Sul,DF05,MP10,13.53,ug/m3,manual
2017-04-28,01:00,Setor Comercial Sul,DF05,MP10,12.78,ug/m3,manual
2017-05-04,01:00,Setor Comercial Sul,DF05,MP10,12.91,ug/m3,manual
2017-05-10,01:00,Setor Comercial Sul,DF05,MP10,34.01,ug/m3,manual
2017-05-16,01:00,Setor Comercial Sul,DF05,MP10,20.29,ug/m3,manual
2017-05-22,01:00,Setor Comercial Sul,DF05,MP10,9.5,ug/m3,manual
2017-05-28,01:00,Setor Comercial Sul,DF05,MP10,50.99,ug/m3,manual
